id,name,name__cy,name__en,name__nl,name__de,name__fr,name__sl,name__ast,name__ca,name__es,name__it,name__da,name__fi,name__sv,name__hu,name__pt,name__pl,name__cs,name__nb,name__pt_br,wikipedia__commons,wikipedia__cy,wikipedia__en,birth_date,gender,given_name,occupation,family_name,identifier__welsh_assembly,identifier__freebase,image,identifier__democracyclub,twitter,original_wikiname,name__ar,name__ru,name__sq,wikipedia__ar,website,identifier__VIAF,identifier__google_knowledge,name__eu,name__ja,name__br,name__arz,wikipedia__arz,wikipedia__br,wikipedia__ca,wikipedia__de,wikipedia__es,wikipedia__eu,wikipedia__fr,wikipedia__it,identifier__LCAuth,identifier__hansard,identifier__FAST,identifier__national_archives,identifier__rush,identifier__ISNI,identifier__ukparliamentid,identifier__goodreads,identifier__ne_se,identifier__TWFY,name__sco,name__zh,name__vi,name__gd,name__id,name__ga,name__gl,name__pcd,name__eo,name__oc,name__la,name__kw,name__bn,name__be_tarask,name__ko,wikipedia__enwikiquote,wikipedia__fi,wikipedia__ga,wikipedia__gl,wikipedia__kw,wikipedia__la,wikipedia__ruwikinews,wikipedia__sco,wikipedia__simple,wikipedia__vi,facebook,name__zh_hant,name__zh_cn,name__zh_hans,wikipedia__ru,name__tr,name__scn,name__ie,name__el,name__uk,name__sk,name__fo,name__kl,name__en_gb,name__nn,name__zh_hk,name__lt,wikipedia__cs,wikipedia__el,wikipedia__gd,wikipedia__hu,wikipedia__ie,wikipedia__ko,wikipedia__lt,wikipedia__pl,wikipedia__scn,wikipedia__tr,wikipedia__uk,wikipedia__zh,identifier__Britannica,identifier__NTA,identifier__BBC_things,name__fa,wikipedia__fa,email,name__dag,wikipedia__pt,death_date,name__en_ca,name__af,name__an,name__bar,name__co,name__de_at,name__de_ch,name__et,name__frp,name__fur,name__gsw,name__hr,name__ia,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pms,name__rm,name__ro,name__sc,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,wikipedia__sv,identifier__journalisted,identifier__current_hansard,identifier__publicwhip,identifier__bbc_democracy_live,identifier__ORCID,identifier__GND,name__ext,wikipedia__mg,wikipedia__oc,identifier__NPG,identifier__NNDB,name__he,wikipedia__cywikiquote,identifier__snac,identifier__Oxforddnb,name__lv,name__bs,name__sr,wikipedia__id,wikipedia__sl,identifier__BIBSYS,identifier__NUKAT,weblog,identifier__PACE,identifier__CSPAN,instagram,honorific_prefix,name__ig,wikipedia__igwikiquote,identifier__quora,wikipedia__ro,identifier__EuroparlMEP,name__vmf,name__az,name__te,wikipedia__az,wikipedia__nds,wikipedia__ms,wikipedia__nl,identifier__wikitree,name__zh_sg,name__zh_tw,name__wuu,name__yue,wikipedia__da,wikipedia__ja,wikipedia__wuu,wikipedia__zh_yue,identifier__WelshBiography,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,identifier__snapchat
Q6246713,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,John Marek,,John Marek,John Marek,1940-12-24,male,John,politician,Marek,348,/m/01g73x,https://upload.wikimedia.org/wikipedia/commons/8/8c/John_Marek.jpg,,,,جون ماريك,Джон Марек,,جون ماريك,,,,,,,جون ماريك,جون ماريك,,,,,,,,,dr-john-marek,,F35994,467,,heYqJ0U6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6297656,Joyce Watson,Joyce Watson,Joyce Watson,Joyce Watson,Joyce Watson,Joyce Watson,,Joyce Watson,,Joyce Watson,,,,,,,,,,,Category:Joyce Watson,Joyce Watson,Joyce Watson,1955,female,Joyce,politician,Watson,182,/m/02r3jxy,https://upload.wikimedia.org/wikipedia/commons/3/37/Joyce_Watson.jpg,16830,JoyceWatsonAM,,,Джойс Уотсон,Joyce Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joycewatsonam,,,,,,,,,,,,,Joyce Watson,,,,,,,,,,,,,,,,,,,,,,,,,Joyce Watson,,,,,,,,,,,,,,,,,,,,,,,Joyce Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joyce Watson,,,,,,,,,,,,,,,,,,,,,,,,
Q6308284,Julie James,Julie James,Julie James,Julie James,Julie James,Julie James,,Julie James,,Julie James,,,,,,,,,,,,Julie James,Julie James,1957-02-25,female,Julie,politician,James,584,/m/03c0sxw,https://upload.wikimedia.org/wikipedia/commons/b/b0/Julie_James_-_National_Assembly_for_Wales.jpg,8271,JulieJamesAM,,,Джули Джеймс,Julie James,,http://swanseawest.wales/,,,,,,,,,,,,,,,,,,,,,,,,,Julie James,,,,,,,,,,,,,,,,,,,,,,,,,juliejamesMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6308404,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Category:Julie Morgan,Julie Morgan,Julie Morgan,1944-11-02,female,Julie,politician,Morgan,245,/m/025vyd,https://upload.wikimedia.org/wikipedia/commons/c/c2/Julie_Morgan.jpg,7500,JulieMorganLAB,,جولي مورغان,,Julie Morgan,جولي مورغان,,,,Julie Morgan,,Julie Morgan,جولى مورجان,جولى مورجان,,,,,,,,,ms-julie-morgan,,,515,,4mPGaMTv,,,10442,Julie Morgan,,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,Julie Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جولی مورگان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julie_Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6370035,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,Karen Sinclair,,Karen Sinclair,Karen Sinclair,1952-11-20,female,Karen,politician,Sinclair,2118,/m/02r2c2m,https://upload.wikimedia.org/wikipedia/commons/c/c3/Karen_Sinclair.jpg,,,,,Карен Синклер,Karen Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6384255,Keith Davies,Keith Davies,Keith Davies,Keith Davies,Keith Davies,Keith Davies,,Keith Davies,,Keith Davies,,,,,,,,,,,,Keith Davies,Keith Davies,,male,Keith,politician,Davies,292,/m/0jt74jz,https://upload.wikimedia.org/wikipedia/commons/7/77/Keith_Davies_-_National_Assembly_for_Wales.jpg,,KeithDaviesAC,,كيث ديفيز,Кит Дэвис,Keith Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6388501,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Ken Skates,Category:Ken Skates,Ken Skates,Ken Skates,1976-04-02,male,Ken,politician,Skates,267,/m/0hglw57,https://upload.wikimedia.org/wikipedia/commons/9/9c/Ken_Skates_-_National_Assembly_for_Wales.jpg,7590,KenSkatesAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KenSkatesMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6519732,Leighton Andrews,Leighton Andrews,Leighton Andrews,Leighton Andrews,Leighton Andrews,Leighton Andrews,,Leighton Andrews,,Leighton Andrews,,,,,,,,,,,,Leighton Andrews,Leighton Andrews,1957-08-11,male,Leighton,politician,Andrews,582,/m/0284x7f,https://upload.wikimedia.org/wikipedia/commons/f/f3/Leighton_Andrews.jpg,,LeightonAndrews,,,,Leighton Andrews,,http://www.leightonandrews.com,44222793,,,,,,,,,,,,,,nr99034409,,,,,0000 0000 4915 890X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LeightonAndrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000-0001-9166-0116,1197830944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6530486,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,Category:Lesley Griffiths,Lesley Griffiths,Lesley Griffiths,1960,female,Lesley,politician,Griffiths,154,/m/02r37yw,https://upload.wikimedia.org/wikipedia/commons/a/aa/Lesley_Griffiths.jpg,7565,lesley4wrexham,,,,,,https://www.webarchive.org.uk/wayback/archive/20120222010301/http://www.welshlabour.org.uk/assembly-members/lesley-griffiths/,,,,,,,,,,,,,,,,,,,,,,,,,,萊斯利·葛莉菲斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6552839,Lindsay Whittle,Lindsay Whittle,Lindsay Whittle,Lindsay Whittle,Lindsay Whittle,Lindsay Whittle,,Lindsay Whittle,,Lindsay Whittle,,,,,,,,,,,,Lindsay Whittle,Lindsay Whittle,1953,male,Lindsay,politician,Whittle,518,/m/02827rh,https://upload.wikimedia.org/wikipedia/commons/f/f6/Lindsay_Whittle_2011.jpg,59,Lindsay_Whittle,,,,Lindsay Whittle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6557998,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,Lisa Francis,,Lisa Francis,Lisa Francis,1960,female,Lisa,politician,Francis,362,/m/02q12w7,https://upload.wikimedia.org/wikipedia/commons/9/9c/Lisafrancis.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6662955,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Llyr Gruffydd,Category:Llyr Huws Gruffydd,Llyr Huws Gruffydd,Llyr Gruffydd,1970-09-25,male,Llŷr,politician,Gruffydd,425,/m/0gtydz8,https://upload.wikimedia.org/wikipedia/commons/d/da/Llyr_Huws_Gruffydd_2011.jpg,2730,LlyrGruffydd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LlyrGruffydd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6709399,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,Lynne Neagle,,Lynne Neagle,Lynne Neagle,1968-01-18,female,Lynne,politician,Neagle,174,/m/02r3k1r,https://upload.wikimedia.org/wikipedia/commons/7/7e/Lynne_Neagle.jpg,9347,lynne_neagle,,,,Lynne Neagle,,http://www.welshlabour.org.uk/assembly-members/lynne-neagle/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6767407,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Category:Mark Drakeford,Mark Drakeford,Mark Drakeford,1954-09-19,male,Mark,politician,Drakeford,253,/m/0hgmv60,https://upload.wikimedia.org/wikipedia/commons/c/c9/Mark_Drakeford_(cropped).jpg,8076,MarkDrakeford,,,Марк Дрейкфорд,Mark Drakeford,,,71727654,,Mark Drakeford,マーク・ドレイクフォード,Mark Drakeford,,,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,Mark Drakeford,no96033332,,,,,0000 0001 1574 2427,,,,,,翟景輝,,,Mark Drakeford,,,,,,Marcus Drakeford,Mark Drakeford,,,,Mark Drakeford,Mark Drakeford,,,Mark Drakeford,Marcus Drakeford,,,Mark Drakeford,,,,,,"Дрейкфорд, Марк",Mark Drakeford,,Mark Drakeford,Μαρκ Ντρέικφορντ,,Mark Drakeford,,,Mark Drakeford,,翟景輝,,,Μαρκ Ντρέικφορντ,,Mark Drakeford,Mark Drakeford,,,,,Mark Drakeford,,翟景輝,,191876550,c33a31f3-3ea1-49a8-915f-5951e101c568,مارک دریکفورد,مارک دریکفورد,,,,,,,,,,,,,,,,Mark Drakeford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171777808,,,,,,,,,,Marks Dreikfords,Mark Drakeford,Марк Дрејкфорд,Mark Drakeford,Mark Drakeford,90970269,n2004045332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6768190,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Mark Isherwood,Category:Mark Isherwood,Mark Isherwood,Mark Isherwood (politician),1959-01-21,male,Mark,politician,Isherwood,157,/m/07gq2f,https://upload.wikimedia.org/wikipedia/commons/9/9d/Mark_Isherwood.jpg,4182,MarkIsherwoodAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,markisherwoodMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6838044,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Mick Antoniw,Category:Mick Antoniw,Mick Antoniw,Mick Antoniw,1954-09-01,male,Mick,politician,Antoniw,321,/m/0gttn5q,https://upload.wikimedia.org/wikipedia/commons/b/b1/Mick_Antoniw_2011.jpg,9295,MickAntoniw1,,,,Mick Antoniw,,http://www.welshlabour.org.uk/assembly-members/mick-antoniw/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mick.Antoniw,,,,,,,,,Мік Антонів,,,,,,,,,,,,,,,,,,Мік Антонів,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6838058,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,Mick Bates,,Mick Bates,Mick Bates (Welsh politician),1947-09-24,male,Mick,politician,Bates,4500,/m/073h6f,https://upload.wikimedia.org/wikipedia/commons/0/06/Mick_Bates_(cropped).jpg,,,,,Мик Бейтс,,,,,,,,,,,,,,,,Mick Bates (homme politique gallois),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mick Bates (Welsh politician),,,,,,,,,,,,,,,,Mick Bates,,,,,,,,,,,,,,,,,,میک بیتس,,,,,2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6847187,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,Mike Hedges,,Category:Mike Hedges,Mike Hedges,Mike Hedges (politician),1956-07-08,male,Mike,politician,Hedges,332,/m/0h55tvn,https://upload.wikimedia.org/wikipedia/commons/9/97/Mike_Hedges_AM.jpg,9019,MikeHedgesAM,,,,Mike Hedges,,,1773149235087376690000,,,,,,,,,,,,,,nb2017007893,,,,,,,,,,,,,,,,,,,Mike Hedges,,,,,,,,,,,,,,,,mike.john.hedges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q691388,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Category:Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,1963-01-22,male,Huw,politician,Davies,5053,/m/025vw3,https://upload.wikimedia.org/wikipedia/commons/9/93/Huw_Irranca_Davies.jpg,1026,huw4ogmore,,,,Huw Irranca-Davies,,,,,Huw Irranca-Davies,,Huw Irranca-Davies,هو ايرانكا داڤيس,هو ايرانكا داڤيس,,,,,,,,,mr-huw-irranca-davies,,,9406,,hNawc8AR,,,11347,Huw Irranca-Davies,休·伊蘭卡-戴維斯,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,,,,,,,,,,,,,,Huw Irranca-Davies,,huw.irrancadavies,,,,,,,,,,,,,Huw Irranca-Davies,,,,,,,,,,,,,,,休·伊蘭卡-戴維斯,,,,,,,,,,Huw Irranca-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,huw-irrancadavies,1124,,25197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6997045,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,Nerys Evans,,Nerys Evans,Nerys Evans,1980,female,Nerys,politician,Evans,261,/m/02r342q,https://upload.wikimedia.org/wikipedia/commons/6/62/Nerys_Evans.jpg,,NerysEvans,,,,Nerys Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7026799,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,Nick Bourne,"Category:Nicholas Bourne, Baron Bourne of Aberystwyth",Nick Bourne,Nick Bourne,1952-01-01,male,Nick,politician,Bourne,104,/m/0ddvgf,"https://upload.wikimedia.org/wikipedia/commons/3/39/Official_portrait_Lord_Bourne_of_Aberystwyth_crop_2,_2022.jpg",,LordNickBourne,,نيك بورن,,,نيك بورن,,6355929,,,,,,,,,"Nicholas Bourne, Baron Bourne of Aberystwyth",,,Nick Bourne,Nick Bourne,n85043001,,155629,,,0000 0000 6357 4061,bEIsPDd1,,,,,尼克·布恩,,,,,,,,,,,,,닉 본,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,074922335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90692643,n99012855,,,,,,,,,,,,,,,,,Nick Bourne,,,,,,,,,,,,,,,,,,
Q7027777,Nick Ramsay,Nick Ramsay,Nick Ramsay,,Nick Ramsay,Nick Ramsay,,Nick Ramsay,,Nick Ramsay,,,,,,,,,,,Category:Nick Ramsay,Nick Ramsay,Nick Ramsay,1975-06-10,male,Nick,politician,Ramsay,175,/m/02q1zhx,https://upload.wikimedia.org/wikipedia/commons/9/94/Nick_Ramsay_2011.jpg,9435,NickRamsayAM,,نيك رامزي,Ник Рамсей,Nick Ramsay,نيك رامزي,http://www.nickramsay.org.uk,,,,ニック・ラムゼイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7114528,Owen John Thomas,Owen John Thomas,Owen John Thomas,,Owen John Thomas,Owen John Thomas,,Owen John Thomas,,Owen John Thomas,,,,,,,,Owen John Thomas,,,,Owen John Thomas,Owen John Thomas,1939,male,Owen,politician,Thomas,4412,/m/02r43yk,https://upload.wikimedia.org/wikipedia/commons/4/44/Owen_John_Thomas.jpg,,,,أوين جون توماس,,Owen John Thomas,أوين جون توماس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Owen John Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7150146,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Paul Davies,Category:Paul Davies,Paul Davies,Paul Davies (politician),1969,male,Paul,politician,Davies,145,/m/02r0lf1,https://upload.wikimedia.org/wikipedia/commons/f/fe/Paul_Davies_AM_2011.jpg,9311,PaulDaviesPembs,,بول ديفيز,Пол Дэвис,Paul Davies,باول ديفيز (سياسي),,532148632926830630009,,,,,,,,,,,,Paul Davies (homme politique),Paul Davies (politico),no2017011532,,,,,,,,,,Paul Davies,,,,,,,,,Paul Davies,,,পল ডেভিস,,폴 데이비스,,,,,,,,,,,PaulDaviesAMACPreseliPembrokeshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
