id,name,name__en,name__gd,name__ja,name__nl,name__bn,name__es,name__ast,name__sco,name__sl,wikipedia__en,wikipedia__gd,wikipedia__sco,occupation,gender,given_name,image,twitter,family_name,identifier__democracyclub,original_wikiname,name__de,name__fr,name__nb,name__da,name__nn,name__sv,name__hu,name__ru,name__ca,wikipedia__commons,wikipedia__de,birth_date,name__it,identifier__hansard,identifier__freebase,identifier__rush,name__ar,wikipedia__ar,name__tr,name__zh,wikipedia__tr,name__az,wikipedia__az,wikipedia__ca,name__ga,wikipedia__ga,identifier__snac,name__cy,name__zh_hant,name__zh_cn,name__zh_hans,wikipedia__es,identifier__VIAF,identifier__LCAuth,death_date,identifier__FAST,identifier__ISNI,identifier__Oxforddnb,identifier__national_archives,name__fa,name__nds,name__en_ca,name__en_gb,wikipedia__fr,website,wikipedia__hu,name__af,name__an,name__bar,name__br,name__co,name__cs,name__de_at,name__de_ch,name__eo,name__et,name__eu,name__fi,name__frp,name__fur,name__gl,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__oc,name__pcd,name__pl,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sk,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__parliamentDOTuk,identifier__ukparliamentid,name__he,name__la,name__mk,name__el,name__uk,name__yue,name__fy,name__ko,name__ka,name__zh_hk,name__zh_mo,name__zh_my,name__zh_sg,name__zh_tw,name__eml,name__or,name__hy,name__te,wikipedia__af,wikipedia__bar,wikipedia__br,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eml,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fy,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__ie,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__nlwikinews,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__simple,wikipedia__sv,wikipedia__te,wikipedia__uk,wikipedia__zh_yue,wikipedia__zh,identifier__GND,identifier__guardian_topic,identifier__ne_se,identifier__BBC_things,identifier__quora,identifier__Britannica,identifier__GTAA,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,name__azb,wikipedia__azb,facebook,wikipedia__mg,identifier__publicwhip,identifier__TWFY,identifier__NPG,name__fo,name__kl,name__kn,identifier__EuroparlMEP,identifier__wikitree,identifier__google_knowledge,identifier__bbc_democracy_live,honorific_prefix,identifier__NTA,noble_title,name__sh,name__bg,name__be,name__be_tarask,name__ext,wikipedia__an,wikipedia__be_x_old,wikipedia__be,wikipedia__bewikiquote,wikipedia__bg,wikipedia__cawikiquote,wikipedia__eowikinews,wikipedia__sh,wikipedia__vi,identifier__PACE,name__sr_ec,name__sr,wikipedia__sr,wikipedia__hy,name__ty,identifier__NNDB,identifier__BIBSYS,identifier__NUKAT,name__qu,wikipedia__ast,wikipedia__io,wikipedia__qu,wikipedia__ms,identifier__current_hansard,identifier__journalisted,name__sq,name__ta,wikipedia__ta,name__ang,name__nys,wikipedia__bat_smg,wikipedia__itwikiquote,name__sgs,wikipedia__ia,name__arz,wikipedia__arz,wikipedia__kw,name__kw,identifier__NLP,wikipedia__th,name__th,instagram,identifier__youtube,name__no,wikipedia__wuu,name__wuu,wikipedia__fo
Q24052677,Jeremy Balfour,Jeremy Balfour,Jeremy Balfour,,Jeremy Balfour,,Jeremy Balfour,Jeremy Balfour,,Jeremy Balfour,Jeremy Balfour,Jeremy Balfour,,politician,male,Jeremy,https://upload.wikimedia.org/wikipedia/commons/c/c4/Jeremy_Balfour_MSP.jpg,JBalfourMSP,Balfour,8288,Jeremy Balfour,Jeremy Balfour,Jeremy Balfour,Jeremy Balfour,Jeremy Balfour,,Jeremy Balfour,Jeremy Balfour,,Jeremy Balfour,,,1967-03-11,Jeremy Balfour,,,,جيريمي بلفور,جيريمي بلفور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Balfour,,,,,,Jeremy Balfour,,,,,,,,,,,,,,,,,,,,,,,Jeremy Balfour,,Jeremy Balfour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11cn6ddc4j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24052679,Dean Lockhart,Dean Lockhart,Dean Lockhart,,Dean Lockhart,,Dean Lockhart,Dean Lockhart,Dean Lockhart,Dean Lockhart,Dean Lockhart,Dean Lockhart,Dean Lockhart,politician,male,Dean,https://upload.wikimedia.org/wikipedia/commons/b/b5/DeanLockhartMSP.jpg,DeanLockhartMSP,Lockhart,9024,Dean Lockhart,Dean Lockhart,Dean Lockhart,Dean Lockhart,Dean Lockhart,,Dean Lockhart,Dean Lockhart,,Dean Lockhart,,,1968-12-24,Dean Lockhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dean Lockhart,,,,,,Dean Lockhart,,,,,,,,,,,,,,,,,,,,,,,Dean Lockhart,,Dean Lockhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeanLockhartMSP,,,,,,,,,,/g/11cn8x9ylh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCx-ejt-fjJFAlLEbpjkisIg,,,,
Q24052680,Alexander Stewart,Alexander Stewart,Alexander Stewart,,Alexander Stewart,,Alexander Stewart,Alexander Stewart,Alexander Stewart,Alexander Stewart,Alexander Stewart (MSP),Alexander Stewart,Alexander Stewart (MSP),politician,male,Alexander,https://upload.wikimedia.org/wikipedia/commons/8/83/Alexander_Stewart_MSP.jpg,,Stewart,5139,Alexander Stewart (MSP),Alexander Stewart,Alexander Stewart,Alexander Stewart,Alexander Stewart,,Alexander Stewart,Alexander Stewart,,Alexander Stewart,,,1962-11-29,Alexander Stewart,,,,الكسندر ستيوارت,الكسندر ستيوارت (سياسي بريطاني),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Stewart,,,,,,Alexander Stewart,,,,,,,,,,,,,,,,,,,,,,,Alexander Stewart,,Alexander Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11cn8x_y7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2439870,Michael McMahon,Michael McMahon,,,Michael McMahon,,Michael McMahon,Michael McMahon,,Michael McMahon,Michael McMahon (Scottish politician),,,politician,male,Michael,https://upload.wikimedia.org/wikipedia/commons/b/bf/MichaelMcMahon5715448629_0404153e04_o.jpg,,MacMahon,,Michael McMahon (Scottish politician),Michael McMahon,Michael McMahon,Michael McMahon,Michael McMahon,,Michael McMahon,Michael McMahon,,Michael McMahon,,"Michael McMahon (Politiker, 1961)",1961-09-18,Michael McMahon,,/m/0bkn18,,ميخائيل مكمان,ميخائيل مكمان,,,,,,,,,,,,,,,39160716,no2007093203,,,,,,,,,,,,,,,,,,Michael McMahon,,,,,,Michael McMahon,,,,,,,,,,,,,,,,,,,,,,,Michael McMahon,,Michael McMahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2581473,Willie Rennie,Willie Rennie,Willie Rennie,,Willie Rennie,,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,politician,male,Willie,https://upload.wikimedia.org/wikipedia/commons/8/87/WillieRennieMSP20110510.JPG,willie_rennie,Rennie,3653,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,Willie Rennie,,Willie Rennie,Willie Rennie,,Willie Rennie,Category:Willie Rennie,Willie Rennie,1967-09-27,Willie Rennie,,/m/0b7c6y,10148,فيلي ريني,فيلي ريني,,威利·雷尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willie Rennie,,,,,,Willie Rennie,,,,,,,,,,,,,,,,,,,,,,,Willie Rennie,,Willie Rennie,,,,,,,,,,,,,,,,Commons/member/1600,aYVDAIZO,,,,Γουίλι Ρένι,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Willie Rennie,,,,,,,,,60c0152f-2460-494b-a759-4da4ae2267d6,,,,,,,,,,,,,,,,,,Willie_Rennie,13712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,فيلى رينى,فيلى رينى,,,,,,,,,,,
Q263166,Ben Wallace,Ben Wallace,,ベン・ウォレス,Ben Wallace,,Ben Wallace,Ben Wallace,,Ben Wallace,Ben Wallace (politician),,,politician,male,Ben,https://upload.wikimedia.org/wikipedia/commons/8/86/Official_portrait_of_Mr_Ben_Wallace_crop_2.jpg,BWallaceMP,Wallace,3238,Ben Wallace (politician),Ben Wallace,Ben Wallace,Ben Wallace,Ben Wallace,,Ben Wallace,Ben Wallace,"Уоллес, Бен",Ben Wallace,Category:Ben Wallace (politician),Ben Wallace (Politiker),1970-05-15,Ben Wallace,mr-ben-wallace,/m/062l2q,9526,بين والاس,بين والاس,,本·華萊士,,,,,Ben Wallace,Ben Wallace,,,,,,Ben Wallace (político),,,,,,,,بن والاس,,,,Ben Wallace (homme politique),http://www.benwallacemp.com/,,Ben Wallace,,,,,Ben Wallace,,,,Ben Wallace,,Ben Wallace,,,,,,,,,,,,,,,,,,,,,,,Ben Wallace,,Ben Wallace,,,,,,,,,,,,,,,,commons/mr-ben-wallace/1539,5BbmGpsu,,,,,,,,,,華禮仕,,,,,,,,,Ben Wallace (politikus),,,,,,,,,,,Ben Wallace (poliitik),,بن والاس (سیاستمدار),,,,,,,,Ben Wallace (politico),,,,,,,,,,,,,"Уоллес, Бен (политик)",,Ben Wallace (politician),,,,,本·華萊士 (英國政治人物),,,,,,,,,,,,,,,,,,,,benwallaceWPN,,Ben_Wallace,11668,,,,,,,,35379,The Right Honourable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بين والاس,بين والاس,,,,,,,,,,,
Q2641395,Alex Johnstone,Alex Johnstone,Alex Johnstone,,Alex Johnstone,,Alex Johnstone,Alex Johnstone,,Alex Johnstone,Alex Johnstone,Alex Johnstone,,politician,male,Alex,https://upload.wikimedia.org/wikipedia/commons/a/a4/AlexJohnstoneMSP20110509.JPG,,Johnstone,6565,Alex Johnstone,Alex Johnstone,Alex Johnstone,Alex Johnstone,Alex Johnstone,,Alex Johnstone,Alex Johnstone,,Alex Johnstone,Category:Alex Johnstone,Alex Johnstone,1961-07-31,Alex Johnstone,,/m/0b1387,,أليكس جونستون,أليكس جونستون,,,,,,,,,,,,,,,,,2016-12-07,,,,,,,,,,,,,,,,,Alex Johnstone,,,,,,Alex Johnstone,,,,,,,,,,,,,,,,,,,,,,,Alex Johnstone,,Alex Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Johnstone,,,,,,,,,,,,,,,,,,,,,
Q2647232,Alison Johnstone,Alison Johnstone,Alison Johnstone,,Alison Johnstone,,Alison Johnstone,Alison Johnstone,Alison Johnstone,Alison Johnstone,Alison Johnstone,Alison Johnstone,,politician,female,Alison,https://upload.wikimedia.org/wikipedia/commons/1/19/Alison_Johnstone_MSP.jpg,alisonjohnstone,Johnstone,7483,Alison Johnstone,Alison Johnstone,Alison Johnstone,Alison Johnstone,Alison Johnstone,,Alison Johnstone,Alison Johnstone,,Alison Johnstone,Category:Alison Johnstone,Alison Johnstone,1965-10-11,Alison Johnstone,,/m/0gmgcdq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alison Johnstone,http://www.parliament.scot/msps/currentmsps/alison-johnstone-msp.aspx,,,,,,,Alison Johnstone,,,,,,Alison Johnstone,,,,,,,,,,,,,,,,,,,,,,,Alison Johnstone,,Alison Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2648077,Allan Wilson,Allan Wilson,,,Allan Wilson,,Allan Wilson,Allan Wilson,,Allan Wilson,Allan Wilson (Scottish politician),,,politician,male,Allan,https://upload.wikimedia.org/wikipedia/commons/a/a2/Allan_Wilson.jpg,,Wilson,,Allan Wilson (Scottish politician),Allan Wilson,Allan Wilson,Allan Wilson,Allan Wilson,,Allan Wilson,Allan Wilson,Аллан Уилсон,Allan Wilson,Category:Allan Wilson (Scottish politician),Allan Wilson (Politiker),1954-08-05,Allan Wilson,,/m/05qxdb,,ألان ويلسون,ألان ويلسون (سياسي بريطاني),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allan Wilson,,,,,,Allan Wilson,,,,,,,,,,,,,,,,,,,,,,,Allan Wilson,,Allan Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allan Wilson,,,,,,,,,,,,,,,,,,,,,
Q28020296,Bill Bowman,Bill Bowman,Bill Bowman,,Bill Bowman,,Bill Bowman,Bill Bowman,Bill Bowman,Bill Bowman,Bill Bowman (Scottish politician),Bill Bowman,,chartered accountant,male,Bill,https://upload.wikimedia.org/wikipedia/commons/d/d8/Bowman_MSP.jpg,billabowman,Bowman,5522,Bill Bowman (Scottish politician),Bill Bowman,Bill Bowman,Bill Bowman,Bill Bowman,,Bill Bowman,Bill Bowman,,Bill Bowman,,,1950-05-30,Bill Bowman,,,,بيل بومان,بيل بومان (سياسي بريطاني),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Bowman,,,,,,Bill Bowman,,,,,,,,,,,,,,,,,,,,,,,Bill Bowman,,Bill Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11c5zx9lnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,بيل بومان,بيل بومان,,,,,,,,,,,
Q291748,Margaret Curran,Margaret Curran,,,Margaret Curran,,Margaret Curran,Margaret Curran,,Margaret Curran,Margaret Curran,,,politician,female,Margaret,https://upload.wikimedia.org/wikipedia/commons/e/e7/MargaretCurranMP.jpg,Margaret_Curran,Curran,1291,Margaret Curran,Margaret Curran,Margaret Curran,Margaret Curran,Margaret Curran,,Margaret Curran,Margaret Curran,,Margaret Curran,,Margaret Curran,1958-11-24,Margaret Curran,,/m/04xh3w,10088,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Curran,Margaret Curran,,http://www.parliament.uk/biographies/commons/margaret-curran/3982,,,,,,,Margaret Curran,,Margaret Curran,,,,Margaret Curran,,,,,,,,,,,,,,,,,,,,,,,Margaret Curran,,Margaret Curran,,,,,,,,,,,,,,,,commons/margaret-curran/3982,DftCcvcL,,,,,Маргарет Карран,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Маргарет Карен,,,,,,,,,,,,,,,,,,,,,,,,Margaret_Curran,24734,,,,,,,,32611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,margaret-curran,,,,,,,,,,مارجاريت كوران,مارجاريت كوران,,,,,,,,,,,
Q30026790,Michelle Ballantyne,Michelle Ballantyne,Michelle Ballantyne,,Michelle Ballantyne,,Michelle Ballantyne,Michelle Ballantyne,Michelle Ballantyne,,Michelle Ballantyne,Michelle Ballantyne,,politician,female,Michelle,https://upload.wikimedia.org/wikipedia/commons/9/9a/MichelleBallantyneMSP.jpg,MBallantyneMSP,,5051,Michelle Ballantyne,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11df1w2w2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30260625,Jamie Halcro Johnston,Jamie Halcro Johnston,Jamie Halcro Johnston,,Jamie Halcro Johnston,,Jamie Halcro Johnston,Jamie Halcro Johnston,Jamie Halcro Johnston,,Jamie Halcro Johnston,Jamie Halcro Johnston,,politician,male,Jamie,https://upload.wikimedia.org/wikipedia/commons/2/2b/JamieHalcroJohnstonMSP.jpg,,,8871,Jamie Halcro Johnston,,,,,,,,,Jamie Halcro Johnston,,,1975-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11dfq3vnt_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30263201,Tom Mason,Tom Mason,Tom Mason,,Tom Mason,,Tom Mason,Tom Mason,,,Tom Mason (Scottish politician),Tom Mason,,politician,male,Tom,,TomMasonMSP,Mason,,Tom Mason (Scottish politician),,,,,,,,,,,,1942-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11dzzzjr8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q305347,Elaine Smith,Elaine Smith,Elaine Nic a' Ghobhainn,,Elaine Smith,,Elaine Smith,Elaine Smith,,Elaine Smith,Elaine Smith (Scottish politician),Elaine Nic a' Ghobhainn,,politician,female,Elaine,https://upload.wikimedia.org/wikipedia/commons/9/92/ElaineSmithMSPPortrait.jpg,elainesmithmsp,Smith,8408,Elaine Smith (Scottish politician),Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,Элейн Смит,Elaine Smith,Category:Elaine Smith,Elaine Smith,1963-05-07,Elaine Smith,,/m/0bkl3l,,,,,,,,,,,,,,,,,,,,,,,,,,Elaine Smith,,,Elaine Smith,,,,,,Elaine Smith,Elaine Smith,Elaine Smith,,,,,,Elaine Smith,,,,,,,Elaine Smith,,,,,,,,,,,,,,,,Elaine Smith,,Elaine Smith,,,Elaine Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elaine Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q333158,Donald Dewar,Donald Dewar,Dòmhnall Mac an Deòir,ドナルド・デュワー,Donald Dewar,,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Dòmhnall Mac an Deòir,Donald Dewar,politician,male,Donald,https://upload.wikimedia.org/wikipedia/commons/1/13/Donald_Dewar.jpg,,Dewar,,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Дональд Дьюар,Donald Dewar,Category:Donald Dewar,Donald Dewar,1937-08-21,Donald Dewar,mr-donald-dewar,/m/02fx0,84,دونالد ديوار,دونالد ديوار,,當奴·德華,,,,Donald Dewar,Dòmhnall Mac an Deòir,Dòmhnall Mac an Deòir,w65s01tg,Donald Dewar,唐納德·德瓦爾,唐纳德·杜瓦,唐纳德·杜瓦,Donald Dewar,40321076,n99273734,2000-10-11,438414,0000 0000 4643 1616,74700,,,,,,Donald Dewar,,Donald Dewar,,,,,,Donald Dewar,,,Donald Dewar,Donald Dewar,,Donald Dewar,,,,,,,,,Donald Dewar,,,,,,,,,,,,,,Donald Dewar,,Donald Dewar,,,,,,,,,,,,,,,,,,דונלד דיואר,Donaldus Dewar,,,Дональд Дьюар,狄華仁,,,,狄華仁,,,,,,,Դոնալդ Դյուար,,,,,,Donald Dewar,,,,,,Donald Dewar,Donald Dewar,,,,,,דונלד דיואר,,,,Donald Dewar,,,,Donaldus Dewar,Donald Dewar,,Donald Dewar,,Donald Dewar,,,,"Дьюар, Дональд",,Donald Dewar,,,Дональд Дьюар,,,124785247,,donald-dewar,,,biography/Donald-Campbell-Dewar,93110,,,,,,,,,,,,,,,,,,,,,,Dewar-397,,,,,,,,,,,,,,,,,,,,,,,,Դոնալդ Դյուար,,,,,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,,,,Donald Dewar,,,,,,,,,دونالد ديوار,دونالد ديوار,,,,,,,,,,,
Q333520,David Mundell,David Mundell,Dàibhidh Mundell,デイヴィッド・マンデル,David Mundell,,David Mundell,David Mundell,David Mundell,David Mundell,David Mundell,Dàibhidh Mundell,David Mundell,politician,male,David,https://upload.wikimedia.org/wikipedia/commons/4/44/Official_portrait_of_David_Mundell_crop_2.jpg,DavidMundellDCT,Mundell,1592,David Mundell,David Mundell,David Mundell,David Mundell,David Mundell,,David Mundell,David Mundell,Дэвид Манделл,David Mundell,Category:David Mundell,David Mundell,1962-05-27,David Mundell,mr-david-mundell,/m/062r04,9496,,,,戴维·蒙戴尔,,,,,,,,David Mundell,,,,,,,,,,,,,,David Mundell,David Mundell,David Mundell,http://www.davidmundell.com,,David Mundell,,,,,David Mundell,,David Mundell,,,,David Mundell,,,,,,,,,,,,,,,,,,,,,,,David Mundell,,David Mundell,,,,,,,,,,David Mundell,,,,,,commons/david-mundell/1512,Xx3pGa0q,דייוויד מאנדל,,,,Девід Манделл,蒙德爾,,,,萬達偉,,,,,,,Դևիդ Մանդել,,David Mundell,,,,David Mundell,,,,,,,,,,,,,דייוויד מאנדל,,,,David Mundell,,,,,,,,,David Mundell,,,,"Манделл, Дэвид",,David Mundell,,,Девід Манделл,蒙德爾,戴维·蒙戴尔,,,,,,,,,,,,,,,,,,,,DavidMundellMP,,David_Mundell,11970,,,,,,,,32679,,,,,,,,,,,,,,,,,David Mundell,,,,,Դևիդ Մանդել,,,,,,,,,,,,,,,,,,,,,ديڤيد مونديل,ديڤيد مونديل,,,,,,,,,,,
Q333630,"Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen",Nicol MacSteaphain,ニコル・スティーヴン,"Nicol Stephen, Baron Stephen",,"Nicol Stephen, Baron Stephen",Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,politician,male,Nicol,https://upload.wikimedia.org/wikipedia/commons/b/bc/Nicol_Stephen.jpg,,Stephen,,Nicol Stephen,"Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen","Nicol Stephen, baron Stephen",Nicol Stephen,Nicol Stephen,"Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen",,Nicol Stephen,Category:Nicol Stephen,"Nicol Stephen, Baron Stephen",1960-03-23,"Nicol Stephen, Baron Stephen",mr-nicol-stephen,/m/05s0wy,2970,نيكول ستيفن,نيكول ستيفن,Nicol Stephen,尼科尔·斯蒂芬,,,,,Nicol Stephen,Nicol Stephen,,Nicol Stephen,尼科爾·斯蒂芬,尼科尔·斯蒂芬,尼科尔·斯蒂芬,,,,,,,,,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,lords/lord-stephen/4239,F93hJ4DF,,,,,,,,,,,,,,,,,,,,,,,Nicol Stephen,,,,,,,,,,,,,,,,,,,,,,,,Nicol Stephen,,,,,,,,,,,,,,,,,,,,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,نيكول ستيفن,نيكول ستيفن,,,,,,,,,,,
